id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
2vS1HmVoOpvWeFKf7HnWdJ,Monet,71,186299,1,"['Alligatoah', 'Sido']","['0r0R5nIjDY04TfxRM10Bcb', '4Yttlv9ndGjCDCVLqM7ACq']",2020-10-16,0.852,0.795,7,-4.142,1,0.0862,0.154,0.0,0.192,0.931,97.029,4
2cLHnxLRLpIGgRnFRChnpr,Flasche Luft,66,209307,1,"['BHZ', 'Longus Mongus', 'Monk', 'Dead Dawg']","['3mmI5HKArDwgggj4j0aJyC', '0n1kV1G3NQrfuLGJosIGxb', '0jEyGu5QKLxQ2tIZVnRbfE', '0vbfrsbTQsxmBTrvtZTFB4']",2020-05-29,0.9,0.559,10,-8.274,0,0.132,0.412,1.88e-05,0.102,0.21,99.988,4
7iGZofDPzYMOy2vxTekppb,For a Second,68,195616,0,['Michael Schulte'],['21aa4pj9BvbFB2iT8kRpnq'],2020-07-31,0.679,0.869,7,-2.357,1,0.102,0.343,0.0,0.11,0.493,145.986,4
5gFCFZnV0QTt1YfjY7dJBY,Superstar,69,165000,0,"['David Puentez', 'Albert Neve']","['4gSsv9FQDyXx0GUkZYha7v', '4qq3Lutu3o965YhHUsnyDC']",2020-03-05,0.727,0.725,0,-6.198,1,0.203,0.0624,0.0,0.1,0.468,119.965,4
3G67H7EzEhwITQn1gPuPwA,Ma Bae,67,190000,0,['Dardan'],['3pjq2pDV9RR6VY55wBjVnp'],2020-07-24,0.826,0.787,10,-4.884,0,0.0339,0.404,2.81e-05,0.0933,0.555,126.057,4
6BXyD6UUPizpRpA7iOi99r,In meinem Benz,67,164203,1,"['AK AUSSERKONTROLLE', 'Bonez MC']","['07SFzTMeYf5P8Rd32a9Zzw', '1aS5tqEs9ci5P9KD9tZWa6']",2020-05-29,0.786,0.666,6,-5.266,1,0.536,0.167,0.0,0.235,0.737,154.862,4
0atjNG0rNW2m6zPaiK4Co7,Roadrunner,68,149028,0,['Bonez MC'],['1aS5tqEs9ci5P9KD9tZWa6'],2020-09-10,0.804,0.606,7,-9.045,1,0.242,0.137,0.245,0.111,0.247,99.024,4
3goH7O78TLkV9RhCAyM4AT,Fame,67,173761,0,['Apache 207'],['1qQLhymHXFPtP5U8KNKsm6'],2020-05-08,0.811,0.645,1,-8.008,0,0.104,0.184,0.0,0.103,0.474,129.967,4
3Ve0ag71EeiQalsl7Ha4Dw,Ausgehen,67,174200,0,['AnnenMayKantereit'],['23xqmJEN3oVxwzqtNIyR5m'],2020-02-07,0.685,0.792,6,-8.21,0,0.0372,0.034,0.000313,0.178,0.888,94.969,4
3yZCjDTxzZxx1kll1sRjGc,Emotions 2.0,68,146028,0,"['Ufo361', 'CÉLINE']","['5pVRwX5ZQR7hfJ18w8ZYkl', '5ZYOlPpI9FZu2uIPkTB0UA']",2020-06-12,0.788,0.491,8,-9.884,1,0.109,0.386,0.00088,0.107,0.271,98.543,4
0AqrJySgoQIVVRK5ENFfyF,Ohne Dich,67,115334,0,['Veysel'],['4VuARVJiWGsH2msKTdsKdQ'],2020-11-20,0.852,0.641,8,-5.853,1,0.167,0.127,4.99e-05,0.085,0.323,100.042,4
6lU4BQWZomCWRfKSowfezE,Emotions,67,146013,0,['Ufo361'],['5pVRwX5ZQR7hfJ18w8ZYkl'],2020-04-24,0.814,0.459,8,-10.859,1,0.282,0.351,0.0165,0.107,0.211,131.518,5
3ECbHfRSFMjfm99YFvAD4x,Bayrisch Drip,70,130420,1,['Sääftig'],['4q3hVjQ64ODTveUdXsy2Jw'],2020-11-25,0.861,0.575,2,-10.024,1,0.154,0.0976,0.0,0.174,0.613,113.013,4
5wvuvSerLcNK5Xc8v2duWn,Habibi,69,172000,1,['Casar'],['7IENU7K9Qq8bd9U4pc5rbt'],2020-11-05,0.887,0.679,6,-6.206,1,0.0741,0.138,0.00667,0.175,0.845,140.034,4
6y4nvDn87SH0mLln0jEFmk,Du Warst Immer Dabei,66,175824,0,['Clueso'],['0iFq8SzyZaaQ2Fn6CLDxqW'],2020-12-11,0.726,0.533,6,-7.784,1,0.16,0.783,4.73e-05,0.0983,0.538,156.007,4
6bRR9tU3WUBsC4aywSgHEO,WEISSER RAUCH,66,182925,0,['FOURTY'],['1SnSPHBs8l5iAvoWF0aO05'],2020-06-04,0.633,0.781,6,-5.778,0,0.126,0.0623,9.01e-05,0.124,0.749,127.751,4
758QzANWjOWaBnVW9DAZXx,Better Tomorrow,67,181162,0,['Matt Simons'],['1g0fXhQMHAxlRyIBkCbuE7'],2020-08-27,0.845,0.62,1,-5.373,1,0.119,0.0165,1.24e-06,0.0641,0.692,112.025,4
7jMMoHhgq6iwVT5ykyxsJt,Tiefschwarz (feat. Samra),68,189739,1,"['Kontra K', 'Samra']","['4lDiJcOJ2GLCK6p9q5BgfK', '6h1s4i4XKIYv4ErDelLDN0']",2020-09-25,0.751,0.783,7,-5.926,1,0.22,0.0715,1.94e-05,0.114,0.379,94.003,4
1V7JaMp11LKGwKiVmSetf0,Baby,68,148125,0,"['Joker Bra', 'VIZE']","['325L7kby6bkG5qSXXAFEWM', '09agIJMxCD2k87ys9Al0f0']",2020-01-30,0.771,0.921,1,-4.228,0,0.109,0.166,0.000211,0.119,0.56,128.021,4
3obAduhRTVHYojRBAINwSg,Papa,68,170768,0,"['Younotus', 'Amber Van Day']","['67ghKnycRX6VM1xfqJSMlH', '6NFRBhq9SmNn1FAiRs9AEf']",2020-07-24,0.808,0.681,11,-4.558,1,0.187,0.0119,0.0,0.105,0.503,124.89,4
45Q6RNX1yeHpGZpR0RjpKI,Lost,71,234623,0,['Blake Rose'],['7wLyGTO9vUS7ndlq4BvBGe'],2020-11-06,0.597,0.687,4,-6.536,1,0.0466,0.216,0.0,0.107,0.502,94.749,4
2iNzRQE0MlCaSHbHGzmbN2,Flugmodus,68,178121,0,['Clueso'],['0iFq8SzyZaaQ2Fn6CLDxqW'],2020-08-07,0.723,0.535,5,-6.273,0,0.0753,0.608,0.0,0.346,0.707,140.013,3
6ikiAn9th3TUfS3bYS7gDX,AUGEN ZU (feat. Samra),66,174249,0,"['ELIF', 'Samra']","['65AzRSW0jKSs0WtttEXrOw', '6h1s4i4XKIYv4ErDelLDN0']",2020-09-04,0.685,0.693,5,-6.741,0,0.217,0.125,1.81e-06,0.275,0.493,167.957,4
6j0l7Hjt6qeDCQnYBZuJXY,The One,66,164560,0,"['Rea Garvey', 'VIZE']","['0bmxU94V20pNJ2Vie9kFYv', '09agIJMxCD2k87ys9Al0f0']",2020-11-20,0.83,0.796,5,-4.578,1,0.12,0.0248,5.68e-05,0.0622,0.422,128.021,4
1zvr6BNcHaRkBDMNjgFQI4,Bitte geh,67,206213,1,"['MERO', 'ELIF']","['5wyWp867LWGjFmYZXVSFnZ', '65AzRSW0jKSs0WtttEXrOw']",2020-12-04,0.81,0.75,5,-4.421,0,0.0546,0.299,4.76e-05,0.13,0.246,110.044,4
5WxzuqQCeCsFlUEStzTp3K,"Standard (feat. Trettmann, Gringo, Ufo361 & Gzuz)",66,195187,1,"['KitschKrieg', 'SFR', 'Trettmann', 'Gzuz', 'Gringo', 'Ufo361']","['5tHiL8SKSaZGMBUPIiSmX4', '53EHeXzGs4HheTCTnwfPEr', '6QzzeKV0VcnT2vJMYDPuL4', '5eioJDe26lOqkAMbuhzZYs', '29cNzWXrkNaGVL74hZK0jU', '5pVRwX5ZQR7hfJ18w8ZYkl']",2020-08-07,0.825,0.761,1,-6.591,1,0.189,0.139,0.0,0.157,0.875,88.994,4
4n1aHlA4W31SWNnNiqD4Gf,JUANA,67,129974,1,['Akuma'],['19JjP3cCprjLLvvA2Cdbn5'],2020-03-12,0.824,0.501,11,-8.81,1,0.492,0.0969,0.0,0.169,0.374,100.048,4
7d0DnTugSgbAiYtcEkZqWN,Overdose,66,140887,0,"['Mike Candys', 'Neptunica', 'Marmy']","['24Sxfn1uAoJmuR9N72drt9', '5dGsIOepO9ufQlXjW8KrPL', '7GDzOgd5Z7GSqIyfDcVguz']",2020-12-25,0.771,0.888,8,-4.447,1,0.0963,0.0445,0.00431,0.0976,0.619,101.285,3
6bM4daGlfZHtKMQp8tEqVz,2012,67,170200,1,"['Bausa', 'Juju']","['13bDjug9N0pyv3ZUINjkDV', '4sg4no0TXdsrM1s4SVUwNF']",2020-08-21,0.805,0.619,5,-7.907,0,0.0771,0.218,0.0,0.114,0.476,98.995,4
0xEW9gPv5wNuS84pXGG3lc,Running On My Mind,70,156722,0,['Ali Gatie'],['4rTv3Ejc7hKMtmoBOK1B4T'],2020-05-28,0.619,0.453,5,-7.697,1,0.0264,0.464,0.0,0.149,0.217,96.021,4
3rxFFtIbmz4QXZGGEEsuSj,Endorphine,67,172596,1,['TheDoDo'],['1YQg0jqLV5RT98HjMXxzaO'],2020-04-17,0.686,0.567,10,-6.249,0,0.0889,0.00396,0.00168,0.31,0.204,181.889,4
0o6NlHNV7Tet6yh9BC6BGd,if we never met - remix,70,186595,0,"['John K', 'Sigala']","['73eAAfRkS2Vi4hx68oTJJE', '1IueXOQyABrMOprrzwQJWN']",2020-02-14,0.927,0.573,8,-5.804,1,0.0491,0.0339,0.000179,0.1,0.767,114.994,4
5rqQv5jUcg58xsi1nuZDl9,Falling Asleep At The Wheel,69,203248,0,['Holly Humberstone'],['0nnYdIpahs41QiZ9MWp5Wx'],2020-03-19,0.662,0.626,0,-8.3,1,0.221,0.736,0.0,0.27,0.321,121.828,4
4EmiHs5KnkApKW8pkfWdWW,AMG,66,209258,0,"['Kool Savas', 'Alies']","['1SUu1Bi7ev9HbOzyVC77qD', '6012kczHExxqLw3N9xnEZ4']",2020-08-07,0.736,0.623,1,-4.688,0,0.163,0.18,0.0,0.328,0.368,85.952,4
0fj9oGrCKxVA4sXDxvbfiM,Backseat (feat. PnB Rock),71,170670,1,"['Pop Smoke', 'PnB Rock']","['0eDvMgVFoNV3TpwtrVCoTj', '21WS9wngs9AqFckK7yYJPM']",2020-07-20,0.704,0.542,7,-6.277,1,0.0326,0.577,0.0,0.118,0.371,89.982,4
0KJKz1VuHL8A2JHvGiSGhD,PALE (feat. Dardan),69,159003,0,"['Kidda', 'Dardan']","['4OtcoXGM3abQUnErfCczaj', '3pjq2pDV9RR6VY55wBjVnp']",2021-03-12,0.513,0.756,9,-5.781,0,0.328,0.214,5.26e-06,0.127,0.897,172.009,4
7yiBXRNVdaujkMd5Qxr7Jq,We're Good,68,165507,0,['Dua Lipa'],['6M2wZ9GZgrQXHCFfjv46we'],2021-02-12,0.718,0.561,6,-6.987,1,0.0578,0.0334,0.0,0.182,0.615,133.993,4
0iSNXzEBlNNJrqRiEIAw1s,Overdose,73,157030,0,['Jamule'],['4sVieJlKgpZ2k9ESNS5IdN'],2021-04-01,0.845,0.493,1,-5.932,0,0.152,0.00907,0.206,0.105,0.431,90.048,4
0MuUSRBlStYNy0IeSrjmEu,Fluch,72,181705,0,['Azet'],['39KEQQAG9JhIt71g9NEVhh'],2021-03-12,0.901,0.707,6,-6.813,0,0.0416,0.0524,4.86e-06,0.085,0.601,120.005,4
5QEqzFV7R8KSSCJa37tfvs,Leere Hände (feat. Sido & Samra),74,169191,0,"['SANTOS', 'Sido', 'Samra']","['4hK7sEnm0se5bqoI3Yb5o1', '4Yttlv9ndGjCDCVLqM7ACq', '6h1s4i4XKIYv4ErDelLDN0']",2021-04-08,0.683,0.699,8,-4.519,0,0.218,0.252,0.0,0.218,0.315,160.102,4
1tUF7dEhqmV2Z1pTsGAGnD,SYGL (feat. Shindy),72,152595,1,"['Cro', 'Shindy']","['3utZ2yeQk0Z3BCOBWP7Vlu', '5j21TGkrNEAJe3gG9VlS34']",2021-03-04,0.558,0.416,9,-9.667,0,0.453,0.721,0.000494,0.142,0.774,184.413,4
2v3H9tGWnTcQzA2vgRokyM,Alles fürs Geschäft,70,148529,0,['NGEE'],['3Hvx3BM0K4FHBs9J3k8G6V'],2021-03-19,0.703,0.807,6,-6.429,0,0.473,0.275,1.12e-05,0.351,0.625,94.968,4
7M4zWJmzuf8aZ2aEQUnzU3,Keiner kann mich ficken!,71,131291,1,"['187 Strassenbande', 'Gzuz']","['2j2rh3oQh4QEUnNTDKYSJD', '5eioJDe26lOqkAMbuhzZYs']",2021-02-25,0.734,0.648,1,-7.947,1,0.252,0.298,0.000729,0.101,0.532,99.968,4
4Eona1ug5YMm4EIWkMQvMQ,KUCK KUCK,70,173053,0,['Farid Bang'],['2JwyRtuXf2l6sTnSnGVIa1'],2021-03-26,0.735,0.795,10,-3.675,1,0.352,0.194,0.0,0.111,0.323,94.75,4
6qNLO4HzHeVvHxTaCFMXrf,Paradies,71,217497,1,"['Gzuz', 'Bonez MC', 'Sa4', '187 Strassenbande']","['5eioJDe26lOqkAMbuhzZYs', '1aS5tqEs9ci5P9KD9tZWa6', '5qZLYtTL3ldN6Uw7OXHESR', '2j2rh3oQh4QEUnNTDKYSJD']",2021-01-22,0.769,0.605,9,-7.874,1,0.335,0.197,5.36e-06,0.164,0.3,159.933,4
5GUV8sDq4o2UnZn4NJJMBq,PAIN,72,135000,1,['KALIM'],['2NJWI8byqTSqDaJRnqJY2z'],2021-03-18,0.898,0.72,5,-6.135,0,0.231,0.0974,0.00255,0.231,0.637,130.091,4
65WZOMvIcnObuLEEZvlksc,SMS,71,175389,0,['Samra'],['6h1s4i4XKIYv4ErDelLDN0'],2021-02-18,0.526,0.71,1,-4.105,0,0.277,0.111,0.0,0.14,0.387,86.079,4
31M6uFzb0yY2TjqfyuLU89,coke light,70,187520,1,['Dardan'],['3pjq2pDV9RR6VY55wBjVnp'],2021-02-04,0.803,0.481,6,-8.831,1,0.055,0.321,0.0,0.133,0.768,142.022,4
4XPfAjrZAvkmIGh7MbKXLB,Augen überall (feat. Ano),70,166828,1,"['Samra', 'Ano']","['6h1s4i4XKIYv4ErDelLDN0', '5Azjcil94cSjssZgE0IKDe']",2021-03-11,0.667,0.66,4,-4.413,0,0.105,0.0568,0.0,0.178,0.383,95.035,4
1hmVbvTeSxe8lul1azKFgJ,Nicht da,69,163173,0,['Azet'],['39KEQQAG9JhIt71g9NEVhh'],2021-04-01,0.959,0.651,10,-5.415,0,0.0526,0.181,0.000101,0.144,0.472,119.967,4
6sGeBxS4PIEtZdWpgdnitV,Lemon Tree,72,196456,0,"['Alle Farben', 'Fools Garden']","['61ipISvUVa5LkJlKZnm3Oo', '0jRqFvRKCDryHOgrgFqsKG']",2021-01-08,0.66,0.81,5,-5.938,0,0.058,0.022,1.4e-06,0.0837,0.59,125.085,4
1CFBjAXDYaKLyxGMrijeo1,Hell,68,168285,1,"['PA Sports', 'Capital Bra']","['2qMezKrAKRh2Z2uR3fCqHt', '4WZGDpNwrC0vNQyl9QzF7d']",2021-01-21,0.456,0.773,7,-6.221,1,0.307,0.119,0.00189,0.149,0.403,81.67,4
3ipliatTDndCmnYGaNiAbI,7,71,148915,1,"['Ufo361', 'Bonez MC']","['5pVRwX5ZQR7hfJ18w8ZYkl', '1aS5tqEs9ci5P9KD9tZWa6']",2021-01-01,0.828,0.697,2,-7.962,1,0.252,0.0147,0.0264,0.106,0.629,167.997,4
3rQHGffq4FmBBykPn5YuKc,Meer,71,144957,0,['RIN'],['18ISxWwWjV6rPLoVCXf1dz'],2021-03-05,0.597,0.685,8,-5.806,0,0.0353,0.371,4.59e-05,0.148,0.6,189.904,4
1WUXlAFlKIu7fixKZvQECX,ZART,69,134978,1,['Nimo'],['3ZuBEj9ppJe8GSdKaMTfMN'],2021-04-07,0.87,0.544,10,-6.824,0,0.0646,0.109,1.09e-06,0.0878,0.375,109.014,4
1fC0uGs48Sb7GLioUe0tN4,Wellerman,71,145161,0,['Sea Shanty'],['0mFdUcqo7TnJNeWxzqqJax'],2021-01-27,0.706,0.932,0,-5.434,0,0.253,0.275,0.00031,0.291,0.52,124.06,4
3uDFDOXT7dCpmtB1yUvNFk,SMOOTH,68,181350,1,['Cro'],['3utZ2yeQk0Z3BCOBWP7Vlu'],2021-03-25,0.71,0.766,3,-6.376,0,0.0418,0.272,0.0,0.179,0.898,110.027,4
3dPL3n8Q8z8oeCtbPxkE7m,Wieder am Block,67,158388,1,"['Haftbefehl', 'Soufian']","['6ynopZPMBXcIGBI9M02Un5', '3Vnl7pKDxagUgRJ3NMtEcE']",2021-02-09,0.569,0.649,5,-8.739,1,0.766,0.5,0.0,0.22,0.613,93.009,4
6lWncv0txvt3Qwf5jY3ogH,NO HUGS,68,154384,0,['Ufo361'],['5pVRwX5ZQR7hfJ18w8ZYkl'],2021-01-29,0.619,0.508,0,-8.676,0,0.102,0.0431,0.159,0.359,0.211,158.015,4
58VgSGe9D9xz3BSvY9Gpua,Anytime,68,148500,0,"['Phil The Beat', 'ILIRA']","['35pKZ36ma78w8aE467fRO9', '6mzs66iVW15C5iLt0JLt41']",2021-03-05,0.809,0.855,6,-5.077,1,0.293,0.0407,0.000503,0.0729,0.527,124.011,4
2Roj3Kvhy5BCjkSSJ2Q3Nz,Weisst wie es ist,69,250652,0,"['Bausa', 'Sido']","['13bDjug9N0pyv3ZUINjkDV', '4Yttlv9ndGjCDCVLqM7ACq']",2021-02-26,0.598,0.487,6,-8.36,0,0.209,0.271,0.006,0.147,0.464,89.807,4
7HZMdCSq7oUYmn6OHU6kSB,ALLES DOPE,69,145794,0,['Cro'],['3utZ2yeQk0Z3BCOBWP7Vlu'],2021-01-28,0.762,0.721,10,-9.254,1,0.138,0.136,0.00338,0.102,0.451,107.064,4
5WBmID2b6tx4pUxDflbxUI,Doublecup,67,173425,1,"['PA Sports', 'Jamule']","['2qMezKrAKRh2Z2uR3fCqHt', '4sVieJlKgpZ2k9ESNS5IdN']",2021-03-11,0.681,0.657,11,-7.724,0,0.0631,0.174,0.00128,0.336,0.39,169.895,4
6yhEFpIxCz0TXnEpKYoPjZ,Warum?,66,162361,1,"[""Ra'is"", 'NGEE']","['6tekmZkCK5xHTIwWeqyr0i', '3Hvx3BM0K4FHBs9J3k8G6V']",2021-02-26,0.788,0.83,10,-5.861,0,0.318,0.265,1.89e-05,0.119,0.342,126.584,5
5z9GzmGD3bXsSXQHqMCON7,BOBBY,68,168674,1,"['Veysel', 'Jamule']","['4VuARVJiWGsH2msKTdsKdQ', '4sVieJlKgpZ2k9ESNS5IdN']",2021-04-08,0.728,0.492,4,-7.701,0,0.0527,0.129,8.81e-06,0.164,0.355,173.945,3
1JviAd4kPSHUYZ8RCLNeYV,Zeit und Geld,67,157207,0,['Capo'],['5y9wg9qkGBl0n9v9RzaPKu'],2021-03-09,0.714,0.747,8,-6.109,0,0.0901,0.201,0.00021,0.31,0.467,103.063,4
3gMi9DLCVNNAnj9URmWNlD,Irgendwann ist jetzt,69,178673,0,['Max Giesinger'],['224CDJhbm230iSo9ZomTWe'],2021-02-19,0.829,0.618,2,-5.104,1,0.0501,0.0784,3.38e-06,0.0544,0.887,113.01,4
3s60n518rusOQcNmLRIGZH,NICHT WACH,66,232187,0,['Luciano'],['3CJKkU0XuElRT1z8rEtIYg'],2021-02-04,0.715,0.545,4,-10.563,0,0.459,0.521,0.0,0.0858,0.408,92.515,4
5nD2zmNcN7jZ1lrdj4ZVxX,River,67,189995,0,['Tom Gregory'],['6Rmg5JiRphFMlhkwGNl9Fu'],2021-03-19,0.701,0.621,10,-4.972,1,0.0556,0.0237,0.0,0.232,0.494,110.03,4
6bW4olKzz8M2BRYNU1ASUi,Easy Peasy,72,150413,1,"['FiNCH', 'Leony', 'VIZE']","['1ZyqnbV7Brg5LgyS4EZCUD', '2NpPlwwDVYR5dIj0F31EcC', '09agIJMxCD2k87ys9Al0f0']",2021-02-19,0.796,0.808,6,-6.324,1,0.0303,0.199,6.24e-05,0.322,0.519,142.884,4
68V4Nqtj7mV5KaWrX041PT,BLOCK,68,135249,1,"['Olexesh', 'Hell Yes', 'Joker Bra']","['2Z9KL8Zmqx5Sg3cd7Fldhl', '3aIp7H1YPzCy4rvdi5Q7ez', '325L7kby6bkG5qSXXAFEWM']",2021-03-25,0.838,0.631,1,-6.33,1,0.215,0.0789,0.0,0.842,0.314,89.963,4
32PwKptR5PhpP4Gxv8Lvps,Sword from the Stone,67,201720,0,['Passenger'],['0gadJ2b9A4SKsB1RFkBb66'],2021-01-08,0.618,0.457,0,-9.326,0,0.0352,0.594,4.86e-05,0.136,0.447,79.942,4
453XFFLA4D028MrRuXBl9i,Big Bad Wolf (feat. BACI),70,184764,0,"['Kontra K', 'BACI']","['4lDiJcOJ2GLCK6p9q5BgfK', '6DFLc5QqAw2mxhMEoLXIdj']",2021-04-02,0.534,0.744,0,-6.916,0,0.213,0.0772,0.0,0.175,0.36,114.795,3
5HxG2PTsxxGu0sfCKJjdc0,Hood Nights,66,214265,1,['BHZ'],['3mmI5HKArDwgggj4j0aJyC'],2021-03-05,0.927,0.515,11,-10.248,1,0.318,0.289,0.0,0.0908,0.729,91.958,4
0HZsi7S5hOq6Vqdu5hBttZ,Brachland,66,157819,1,['Kool Savas'],['1SUu1Bi7ev9HbOzyVC77qD'],2021-02-19,0.835,0.819,2,-6.619,1,0.348,0.0972,0.0,0.122,0.688,93.042,4
34qur6ZYY0BKhQodz6X3lh,Melodien,68,160434,1,"['Undacava', 'Luciano']","['0GICHCgSgJrRnanaNRFIMX', '3CJKkU0XuElRT1z8rEtIYg']",2021-04-02,0.659,0.512,2,-6.322,1,0.221,0.0288,3.89e-05,0.266,0.366,93.613,4
7gPIhrFlUJa6nPraeucyHi,Over,67,178376,1,"['FOURTY', 'PA Sports']","['1SnSPHBs8l5iAvoWF0aO05', '2qMezKrAKRh2Z2uR3fCqHt']",2021-03-25,0.687,0.383,2,-9.953,0,0.197,0.734,0.0156,0.104,0.107,98.947,4
5VTiVfXyhYTy8HIJxU4BIm,PELICAN FLY,67,135640,1,"['Veysel', 'Miksu / Macloud']","['4VuARVJiWGsH2msKTdsKdQ', '76dRoxKtDwYkgCQePok9cU']",2021-01-21,0.914,0.636,1,-5.355,1,0.221,0.109,0.0,0.195,0.178,90.007,4
12yj178KaJo8PrddT0StaL,What's Up,72,147541,0,"['Gaullin', 'Lucky Luke']","['1aQwKFn00nswXRDUDipm0K', '5ee4yhrWOxaxvL77BoVpVR']",2021-02-12,0.739,0.845,5,-5.93,0,0.0397,0.00155,0.0107,0.775,0.839,121.997,4
6nlHLcZKeEC1eWab79VX3w,Offen / Geschlossen - Short Edit,66,170118,1,['Haftbefehl'],['6ynopZPMBXcIGBI9M02Un5'],2021-03-11,0.624,0.589,7,-7.077,1,0.205,0.0501,0.00196,0.21,0.263,84.938,4
7FIkmLlwTJCK3CXrNIwXXX,Bis ich tot bin,66,193045,1,"['Jumpa', 'Zuna']","['4Xz5sxFWivrXWQlDlO25is', '2otUckChxWf2cp6UP2cD6e']",2021-03-26,0.83,0.503,0,-7.906,0,0.0816,0.239,0.0,0.215,0.388,139.012,4
3xRdBZlbUOaXbPyVVJhOtu,LE CRIME PAIE (feat. Ramo),66,150989,1,"['Veysel', 'Ramo']","['4VuARVJiWGsH2msKTdsKdQ', '3eSn9mqkLzdmxzHJ9KDPmC']",2021-03-11,0.847,0.688,1,-7.554,1,0.458,0.0181,2.83e-05,0.36,0.499,158.004,4
3RHHUGP9E1McRXqPVsaW66,Squad X Showtime,66,204640,1,"['PA Sports', 'Jamule', 'Kianush', 'HAMZO 500', 'FOURTY', 'RUA']","['2qMezKrAKRh2Z2uR3fCqHt', '4sVieJlKgpZ2k9ESNS5IdN', '0t9IVyFGzH79wIFfhEXddQ', '6LrvDsBK2WHWUERZHLbwvx', '1SnSPHBs8l5iAvoWF0aO05', '6mEktZc9hTEYmOEBgG9fpw']",2021-03-04,0.603,0.411,1,-8.557,1,0.463,0.0568,0.0,0.113,0.324,98.002,4
46wfWiR8pRgKWcE8KOGbpp,Tut mir leid,66,179347,0,"['Miksu / Macloud', 'FOURTY', 'Bozza']","['76dRoxKtDwYkgCQePok9cU', '1SnSPHBs8l5iAvoWF0aO05', '4WoSAKuoaPxrbwp3Y1PvKb']",2021-04-09,0.729,0.68,6,-6.985,0,0.171,0.233,0.0,0.157,0.667,149.813,4
6ux4jXnopxlCQJM76XJRxf,Adé,67,172318,0,['PA Sports'],['2qMezKrAKRh2Z2uR3fCqHt'],2021-02-18,0.822,0.645,5,-8.006,0,0.137,0.132,0.0,0.101,0.366,107.958,4
54yT3t8hSaJUvdHer3ZaB1,Alexis,67,83000,1,['Joey Trap'],['0qpRQJnULShIWFKhcW5pce'],2017-10-08,0.839,0.539,0,-9.238,1,0.0926,0.741,0.0,0.0966,0.645,124.921,4
0vQM29chWYNTrqPoirulxI,Love Is a Drug,68,97907,0,['Papithbk'],['33r8rPgsHXfVN1r3adlrWw'],2018-10-24,0.841,0.406,7,-12.389,1,0.358,0.791,0.0,0.0872,0.384,110.061,4
55GiOwtxNajXVbpjjIzMnD,SWISH,68,194936,1,['Tyga'],['5LHRHt1k9lMyONurDHEdrp'],2018-07-25,0.884,0.541,11,-5.608,1,0.221,0.0831,0.0,0.118,0.274,105.009,4
2BkyYZmU4JuWW2sYi9EzpC,7 Minutes,67,211453,0,['Dean Lewis'],['3QSQFmccmX81fWCUSPTS7y'],2019-01-18,0.613,0.739,10,-6.478,1,0.0311,0.526,0.0,0.149,0.712,104.966,4
3bfuN2UbSYYqCLG3cdweGf,Refrigerator Door,67,204240,0,['Luke Combs'],['718COspgdWOnwOFpJHRZHS'],2019-11-08,0.459,0.864,1,-4.397,1,0.059,0.011,3.36e-06,0.314,0.623,74.867,4
3AHqaOkEFKZ6zEHdiplIv7,Tokyo Drifting (with Denzel Curry),67,217693,1,"['Glass Animals', 'Denzel Curry']","['4yvcSjfu4PC0CYQyLy4wSq', '6fxyWrfmjcbj5d12gXeiNV']",2019-11-13,0.708,0.496,8,-8.175,0,0.0496,0.0816,0.000109,0.102,0.412,128.914,4
4PdLup4OaCGktZG8cvbkBz,go with u,66,231193,0,['BAYNK'],['28yVvEvA2lT3K5RNIhV1Dj'],2019-05-22,0.787,0.537,1,-6.827,0,0.204,0.594,6.26e-05,0.114,0.346,108.994,4
273TiTHLlHSRe5zrzs7wvD,What You See Is What You Get,67,171920,0,['Luke Combs'],['718COspgdWOnwOFpJHRZHS'],2019-11-08,0.593,0.805,5,-4.892,1,0.0347,0.0645,0.0,0.226,0.848,103.949,4
694vvR5o19xHPhhJ5QdLN7,NO HALO,68,259747,1,['BROCKHAMPTON'],['1Bl6wpkWCQ4KVgnASpvzzA'],2019-08-23,0.643,0.573,4,-7.034,1,0.0709,0.41,0.00017,0.0695,0.47,165.192,4
4HfLQJtVT1KiX1eVedDyTm,Alaska,69,188000,0,['Maggie Rogers'],['4NZvixzsSefsNiIqXn0NDe'],2019-01-18,0.847,0.386,9,-10.668,0,0.0507,0.411,0.00176,0.108,0.178,104.001,4
0MrDqmqbP0xS9sGedtiuAC,Will you be there when I wake up,68,164125,0,['Gemma Casimaty'],['4i2qe6NHlNFfwcQpi6dpFC'],2019-08-24,0.187,0.0911,0,-28.802,1,0.0489,0.944,0.921,0.104,0.359,66.282,4
5JWPUEov2wlX7c0jhYZpeB,Lost In Yesterday,73,249587,0,['Tame Impala'],['5INjqkS1o8h1imAzPqGZBb'],2020-02-14,0.569,0.84,1,-4.123,1,0.118,0.0295,0.000118,0.0995,0.749,183.059,3
6RZmhpvukfyeSURhf4kZ0d,Is It True,72,239267,0,['Tame Impala'],['5INjqkS1o8h1imAzPqGZBb'],2020-02-14,0.731,0.664,0,-5.474,1,0.0302,0.00307,0.35,0.133,0.661,118.018,4
